"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48324,8141,18217,5886,5141,863172,564772,27891,23344,65466,34801,-184,1121,2554,145727,18612,110864,2834,158050,158237,558,15082,30676,11941,29658,657,27933,59231,703012,3550,917,109,241,80957,9107,99428,7104,19304,2682,475,811,8,2667,280,79,957,924,1547,528,63,23,541,46897,6334,3508,1842,48289,29937,167,38,1428,171,225,4,108565,1789,51,4,165,31726,29943,0,176,82,15146,7,314,159360,6088,177,2700,15305,13,1535,626,4723,501,6444,22399,1555,740,646,635,513,6846,19720,4936,4918,18494,30220,4010,8666,900,433,6976,6981,10135,5680,11593,25601,3830,6242,692,8746,11857,758,10771,3239,3486,264,624,3209,88,84,42,62,92,943,2715,950,1417,55025,4155,56894,10709,8886,4119,1980,366,219,494,88053,140254,4154,2931,77621,299,534,24467,394762,418139,300,2619,117855,122009,-1129,2796,"OAKLAND","MI",26,2
48325,200,368,117,145,14588,7615,492,423,584,780,0,0,2,2753,319,1510,95,2312,2374,29,65,209,247,446,7,443,1132,11406,41,7,1,15,1145,210,1765,96,318,32,10,15,0,1,7,1,16,5,12,8,1,0,10,881,122,69,36,427,468,5,1,15,2,3,0,1671,8,1,0,3,872,180,0,3,1,132,0,4,2105,62,3,63,285,0,33,9,53,9,98,412,17,11,12,10,7,108,158,71,72,280,474,66,105,15,7,97,72,234,59,163,141,53,57,10,149,287,12,126,64,60,5,2,32,0,0,1,1,1,14,44,15,16,908,63,932,163,130,61,35,6,3,9,1578,1459,63,83,1600,6,9,295,5526,5813,5,-17,1048,1111,-7,-13,"OAKLAND","MI",26,2
48326,9738,18260,4974,5221,586784,459031,11579,10000,16064,10419,0,645,580,76312,11962,40780,543,77840,73166,1591,8170,28431,8491,13504,906,10967,29126,422638,6767,1097,106,772,37167,3461,83464,3688,8115,1467,543,669,4,3460,397,79,778,254,568,164,40,21,466,57605,4203,2379,1575,15035,18049,285,67,541,63,78,9,30868,472,15,6,161,39980,9083,0,274,32,4801,7,333,81537,2000,65,2881,10174,4,1369,413,2585,343,1894,8121,473,280,446,362,170,3353,5144,2192,1672,7713,9331,1647,3125,439,175,2613,2703,4718,2258,4273,8782,1441,1952,332,2924,6660,308,3581,1405,1258,104,154,1889,43,41,18,23,33,384,1350,311,480,15956,1246,16522,3734,4094,1924,775,158,99,246,27384,69124,1755,1357,21987,241,431,9719,129239,138688,145,-8902,61003,62758,-463,-8837,"OAKLAND","MI",26,2
48327,10484,20485,5819,6019,500896,414458,5899,3880,7600,13508,0,656,390,81628,8256,36082,222,54274,53163,1750,7264,34893,8668,12767,532,12095,40413,329776,3825,1476,140,766,24185,1887,79611,2038,3005,1345,578,668,4,3696,451,83,858,145,510,63,38,22,502,63357,4142,2321,1735,5395,17676,304,71,136,36,41,9,11229,254,6,6,165,39408,2330,0,270,26,959,8,350,61812,575,37,2784,6990,2,1175,330,1411,321,285,5313,356,210,453,338,127,2861,2626,1342,786,4156,5953,1034,2582,360,117,2049,2435,3274,2066,1793,3591,661,1753,268,1344,5356,199,2755,988,716,73,106,1754,87,84,14,14,19,255,954,155,96,2752,430,2881,1580,2964,1388,492,123,80,120,18075,72880,1297,724,13128,242,1266,2774,49298,53810,122,-11433,67567,68863,-372,-11396,"OAKLAND","MI",26,2
48328,11738,21944,6016,7029,555491,428952,9971,6975,11682,15967,0,677,764,87896,9656,39882,454,63898,63182,2447,8821,42680,11144,13439,602,12940,40660,363305,3898,1336,129,1224,29033,2791,98001,2684,5300,1426,620,723,5,4846,457,84,893,186,677,118,41,23,502,68433,3721,2105,1603,10355,16431,340,85,219,53,63,11,23807,319,12,7,189,35774,4256,0,337,44,2088,9,388,77412,1072,57,3507,8218,4,1419,382,2097,364,805,7744,544,294,529,430,189,3756,3822,1995,1191,6705,9149,1382,3675,437,155,2802,3168,4359,2653,2612,5331,946,2162,317,2160,5967,273,3322,1225,1050,103,125,2159,49,46,17,20,29,329,1134,248,176,5930,801,6194,2494,3702,1781,653,143,90,134,24192,93405,1640,972,20721,264,618,4863,93578,99780,137,-13057,85661,87301,-608,-13000,"OAKLAND","MI",26,2
48329,12292,24831,6994,7192,701892,550926,12843,9400,12928,16908,-173,804,978,115326,13896,58240,519,87743,86427,1391,10568,55026,15205,17681,768,17576,52809,480552,4672,1755,126,733,40019,3415,99226,3626,6995,1839,700,893,8,8785,499,106,1099,200,509,145,51,28,654,74279,5884,3249,2363,13399,27274,340,68,397,65,79,8,27042,354,13,7,196,55655,5229,0,313,48,3384,9,439,92122,1406,62,3929,11849,4,1877,488,2700,424,1262,7767,480,263,570,417,161,3500,4046,2361,1601,8509,9047,1762,3421,526,192,2866,3207,5141,2632,3692,7723,1313,2486,402,2732,7960,330,3982,1563,1288,115,125,2193,60,57,22,25,33,425,1499,308,340,10346,1084,10784,3356,4664,2044,845,195,124,231,26320,84705,1539,1448,21359,312,659,8729,122461,131746,185,-11176,76938,78477,-532,-11114,"OAKLAND","MI",26,2
48330,117,260,81,75,7215,6661,235,219,689,282,-2,13,23,1528,238,956,19,1440,1430,17,148,467,163,360,9,345,782,7605,57,3148,396,1625,144151,13030,901,77,179,53,7,11,0,41,4,1,9,8,10,4,1,0,6,557,115,55,91,398,618,1,0,8,1,2,0,881,15,0,0,1,5091,193,0,14,1,66,0,5,1926,36,1,37,162,0,19,9,43,5,38,161,11,6,6,5,4,55,169,54,37,164,198,31,57,8,4,46,42,78,34,75,169,25,50,6,60,90,6,87,25,27,2,6,22,102,102,0,0,1,7,19,7,8,364,29,380,71,62,33,14,3,2,6,976,1566,35,22,1090,3,16,66,2517,2626,3,-298,1405,1440,6,-296,"OAKLAND","MI",26,2
48331,11099,23887,7221,7107,1059971,723958,31090,28576,70866,41453,-262,1800,4696,169972,26209,127244,3077,176825,177377,591,20207,43311,20311,32529,922,32481,57589,794539,4761,963,132,304,85195,10649,109629,7801,22438,3672,650,1146,12,2791,350,107,1095,1503,1988,682,89,31,757,63792,9814,5426,2544,62697,44659,217,46,1090,233,306,4,152002,2947,72,6,217,45257,26298,0,102,61,14180,10,419,219017,5826,231,3887,22205,18,2234,799,4999,700,4996,29259,2278,1105,888,821,782,9917,27939,6565,6212,22267,26635,5182,7600,1218,602,6515,5873,12857,4583,11621,32037,4194,4479,988,11048,14911,1080,9013,4207,4716,370,1027,4139,92,88,59,86,127,1233,2728,1281,1088,35524,5166,36989,13309,10509,4839,2482,514,308,840,134153,188755,5545,3147,128405,414,1237,17322,496903,521501,420,4612,159496,165041,-2626,4843,"OAKLAND","MI",26,2
48332,172,617,185,179,8347,13856,451,405,1055,561,-2,30,38,3180,460,1703,28,2560,2535,49,268,935,295,596,17,622,1416,12761,105,5831,962,3304,227406,19825,1163,90,306,77,10,18,0,88,6,2,13,10,21,5,1,0,9,856,237,111,224,727,743,1,1,5,2,2,1,1323,20,1,0,2,8250,151,0,21,1,34,0,8,2964,25,2,69,292,0,33,15,54,8,28,251,17,9,9,7,6,92,239,101,42,300,258,38,81,11,5,64,60,95,49,66,151,22,62,9,76,100,8,108,36,39,3,11,36,119,119,1,1,1,10,18,10,5,268,32,280,69,67,40,18,5,3,6,1916,1795,56,26,2064,5,23,498,1940,2621,4,-449,1544,1601,33,-447,"OAKLAND","MI",26,2
48333,180,368,112,105,11852,9446,344,320,1041,410,-2,17,36,2154,341,1403,29,2107,2094,25,178,536,184,449,11,417,943,9459,68,3442,481,2173,184161,16937,1480,121,264,70,10,16,0,54,6,2,12,12,19,6,1,0,10,881,161,77,102,554,1045,1,1,12,2,3,1,1428,23,1,0,2,6466,306,0,21,1,117,0,7,3061,64,2,55,238,0,26,13,61,8,58,267,17,9,9,8,6,91,265,81,60,204,336,50,94,12,6,76,68,130,55,128,302,42,77,10,102,162,10,140,43,44,4,8,35,179,179,1,1,1,12,32,12,12,507,48,528,121,101,54,22,5,3,8,1449,2162,61,40,1608,5,24,170,4173,4390,4,-456,1895,1956,1,-454,"OAKLAND","MI",26,2
48334,8860,17565,4932,5649,715042,431687,22841,22080,101691,28908,-140,1098,1925,122332,26255,71691,1413,106963,106979,872,15149,36797,17206,19800,610,18866,37193,490042,3392,879,111,449,48030,5019,87708,5966,16937,2012,506,759,8,3840,305,78,796,630,1093,309,52,22,527,51784,5907,3301,1717,23419,25501,208,50,799,109,141,6,63629,1218,30,5,152,27230,20679,0,178,48,8626,7,332,121018,3816,111,3066,21360,8,1399,516,4112,414,3704,13252,1008,496,540,464,362,4813,13396,4262,3320,20583,15302,2815,4408,648,294,3887,3832,7617,3083,7710,15817,2540,2876,499,5437,9173,505,5298,2143,2286,178,423,2497,82,78,30,40,58,637,1979,592,776,35571,2618,37017,6757,6158,2720,1282,257,157,428,51555,115950,3010,2593,52043,269,711,17070,240426,257432,219,-3088,102697,105708,503,-2977,"OAKLAND","MI",26,2
48335,11040,21515,5986,6227,703746,542234,14193,15120,17461,15842,-256,1116,1927,94939,14626,62985,1157,97516,96462,1024,12789,39930,15080,17717,1053,17954,31931,520921,4063,1220,138,465,46885,4475,91911,4154,11249,2027,638,903,8,4889,410,96,964,463,1141,261,57,25,618,66188,7279,4029,2285,24207,33408,288,72,417,102,129,9,58113,858,28,6,182,40430,8320,0,193,52,4223,9,401,123846,2119,98,3430,12573,8,1559,513,2654,465,1795,12767,1007,487,611,508,352,5088,9981,3526,2269,11923,12909,2435,4539,659,283,3639,3979,6392,3201,4745,12446,1621,3037,531,4475,9053,460,5030,2110,2062,170,362,2469,88,83,31,38,55,581,1558,543,375,11913,1715,12388,4865,5489,2413,1179,260,160,297,54249,116030,2760,1602,52597,311,943,6941,199689,210193,226,-7682,103264,106023,-1494,-7584,"OAKLAND","MI",26,2
48336,12525,24616,7239,7047,650800,506141,11787,11460,22271,18562,-364,1154,1226,113100,15616,60199,945,74569,74043,1864,11653,43125,13762,16933,751,19912,44536,438469,4315,1501,146,895,34864,3323,95755,3567,8431,1751,693,882,7,5526,491,101,1055,304,689,128,51,27,645,73653,6177,3444,2243,10801,27266,340,78,285,61,74,8,26413,557,13,7,188,39149,6204,0,303,34,2216,9,438,93135,1255,61,3885,13245,4,1508,455,2238,422,728,8253,616,324,600,444,219,3934,5909,2857,1480,10324,9140,1700,3550,526,189,2970,3402,5102,2817,3187,6977,1117,2463,403,2514,7531,317,3951,1480,1268,120,247,2301,87,83,23,24,32,410,1396,298,230,10911,973,11398,2923,4473,1958,863,192,122,189,31563,103896,1919,1347,24426,309,2037,5648,108594,118123,180,-12731,95643,97561,-568,-12670,"OAKLAND","MI",26,2
48340,9473,20225,8176,5923,289831,249108,2230,735,1002,6565,0,207,0,36706,5469,12842,26,22966,21756,5542,1968,21910,3384,5335,233,4495,16335,151191,2645,1070,90,2641,9210,609,74047,908,593,544,417,377,1,2395,333,49,614,29,253,8,19,15,266,51087,1085,643,771,359,4347,212,71,32,10,8,9,24,16,0,6,119,35731,375,0,480,38,140,7,240,23734,181,18,2363,4335,1,1132,190,1094,207,1,4753,204,154,365,297,68,2101,0,409,202,860,3677,426,1838,205,42,1159,1642,1618,1389,634,1134,331,1759,117,319,2491,100,1903,361,215,52,0,1224,24,23,6,4,6,108,560,32,14,626,47,663,549,1711,948,209,35,23,-69,644,39571,21,297,568,158,655,1423,7000,9289,41,-12355,34818,34840,328,-12337,"OAKLAND","MI",26,2
48341,6397,12506,4709,4150,216970,181169,1417,909,922,3302,0,150,4,34549,6542,12435,44,19352,18661,3532,1884,20989,3947,4844,244,4267,14118,123342,1679,639,75,1616,8491,651,49401,804,734,492,290,293,2,2701,224,36,443,21,172,19,15,11,205,33702,1109,639,589,1528,4739,140,44,35,12,12,6,3102,17,2,4,83,25880,295,0,298,27,209,5,173,20558,154,15,2182,5242,1,866,169,970,153,76,3366,148,106,256,203,51,1487,209,405,228,996,2709,393,1308,164,42,867,1164,1308,983,592,890,280,1118,99,439,2071,88,1379,353,250,43,4,790,22,21,5,5,7,99,436,49,20,666,101,701,553,1315,698,189,38,25,-35,5066,24115,159,278,4239,115,349,1588,14745,17027,40,-7933,20748,20907,448,-7918,"OAKLAND","MI",26,2
48342,6927,14948,6756,4696,183541,149028,925,158,741,3321,0,120,0,21761,4860,6904,24,13782,12827,5752,1188,18896,3552,2571,262,2125,7795,87457,1700,694,62,2620,5164,461,51281,553,147,332,272,207,1,2498,211,29,382,22,171,4,12,10,166,35132,614,370,309,205,2112,120,49,17,6,5,6,18,12,0,4,79,24141,220,0,421,21,87,5,160,14856,127,11,1958,3729,1,1151,144,1099,138,0,3766,150,118,274,218,52,1497,0,165,128,232,2250,272,1141,146,26,717,1009,1007,864,413,766,232,1197,74,198,1596,72,1307,220,138,46,0,732,10,10,4,2,4,75,403,21,8,472,30,507,379,1184,668,138,19,13,-60,-110,21948,-35,190,339,105,1278,934,3835,6701,22,-9502,18182,18147,533,-9491,"OAKLAND","MI",26,2
48343,453,897,381,325,14898,11963,96,24,16,165,0,0,0,2177,452,692,0,1376,1379,260,51,1545,263,226,6,175,532,7879,98,32,5,131,523,36,3454,42,21,35,21,19,0,199,16,2,34,1,10,0,1,1,15,2405,63,36,51,20,279,11,3,2,1,1,0,3,1,0,0,5,1960,14,0,24,2,7,0,10,1261,8,1,145,366,0,50,8,44,11,0,199,8,6,18,13,3,93,0,16,11,27,146,24,81,11,2,51,74,82,63,35,54,17,89,6,19,145,5,97,21,12,2,0,48,0,0,0,0,0,6,29,2,1,24,3,25,29,86,44,10,2,2,-2,6,1561,8,22,-22,8,26,26,108,155,3,-581,1361,1370,39,-581,"OAKLAND","MI",26,2
48346,10395,21873,6698,5911,641971,490776,10774,8600,18002,22478,-141,870,1307,102990,13695,58207,809,84129,83232,1353,12102,48221,13282,16686,667,15885,45734,432322,4044,1498,131,656,37440,3822,82928,3386,6770,1881,604,804,8,4109,403,91,985,451,820,194,51,24,603,64515,6297,3482,2085,17283,28122,265,61,330,79,100,8,40902,858,20,6,171,36542,6913,0,198,41,3438,8,379,102855,1618,77,2797,11829,6,1560,447,2149,418,1329,10401,795,407,549,435,288,4218,9431,2574,1883,7458,10070,1991,3677,561,227,2993,3318,5399,2695,3986,8959,1370,2576,444,3468,8001,369,4398,1764,1617,134,341,2199,82,78,26,30,41,480,1390,410,291,9037,1346,9435,3862,4793,2015,990,223,139,362,41417,112534,2569,1398,35628,288,752,7267,152751,162099,199,-8494,102133,104702,-1114,-8417,"OAKLAND","MI",26,2
48347,314,565,131,206,24571,14938,323,236,1142,669,0,1,2,3638,437,2809,37,4312,4277,21,233,1243,733,595,9,587,1543,19452,68,20,1,18,2153,127,2916,113,175,60,17,23,0,113,12,2,26,4,14,11,2,1,16,1631,160,91,60,828,671,9,2,21,4,5,0,2185,5,1,0,5,1492,114,0,10,1,217,0,9,2978,61,4,109,365,0,44,14,77,14,128,448,19,12,17,14,7,134,109,63,111,288,570,85,149,21,9,128,112,254,92,204,187,75,80,14,187,341,17,180,81,75,6,1,58,1,1,1,1,2,19,65,20,21,441,90,458,207,179,86,39,8,5,16,2013,1610,77,80,1785,9,16,500,8093,8592,7,13,1161,1238,2,17,"OAKLAND","MI",26,2
48348,10362,24596,8501,5788,936550,708959,15691,12689,49872,28910,-124,1004,2479,160596,21571,108639,2100,146857,146327,964,13977,43295,12346,29480,740,27194,73472,691759,4895,1467,131,463,73433,6927,97742,5024,10917,3281,616,990,10,2315,351,102,1096,846,1517,552,78,29,720,64129,8966,4919,2465,50975,40749,193,44,799,190,251,4,121179,1586,57,6,196,46041,14178,0,113,58,10399,9,390,180462,4028,183,3060,17955,15,2027,683,3845,620,4421,24206,1783,831,776,708,606,7531,19369,3912,4686,9672,19424,4150,6262,1034,492,5000,4900,9265,3785,8945,23151,3070,3530,830,8913,13599,819,7283,3714,3800,302,634,3366,104,99,51,71,102,1019,2296,1059,811,22352,3789,23202,9514,8214,3580,1958,441,266,644,112460,152443,4475,2146,101537,375,2929,13329,400712,418724,363,1105,128237,132712,-2113,1288,"OAKLAND","MI",26,2
48350,3323,7401,2329,1913,217005,175243,2884,2137,5810,5947,-21,314,190,38207,4368,20875,173,27523,27324,415,3418,13129,3521,6174,194,6029,18277,147439,1441,485,28,189,12963,1078,26179,1031,1694,697,198,275,2,1331,132,31,340,74,230,75,18,8,210,20855,2301,1261,745,6667,10377,79,18,103,29,38,2,15564,131,7,2,54,16004,1201,0,94,15,994,3,119,33692,397,28,928,3748,2,575,155,687,143,426,3603,202,118,179,138,73,1302,1953,704,693,1772,3265,694,1150,199,83,963,1044,1778,839,1298,2045,454,749,152,1279,2897,133,1453,667,599,49,51,633,30,28,9,11,15,169,465,153,89,2142,491,2241,1323,1575,666,327,82,51,135,17237,29374,835,428,14324,98,172,2128,54284,56746,73,-2206,25772,26606,-312,-2179,"OAKLAND","MI",26,2
48356,3975,8642,2669,2285,229686,184607,3332,1981,5860,5410,-46,398,178,43467,4248,20912,159,25958,25321,415,4272,14372,4017,6127,281,6883,19548,145699,1603,628,40,195,11497,922,30260,1005,1519,622,232,295,3,2197,166,36,385,21,187,45,18,9,235,25416,2391,1315,832,3383,10524,100,22,79,21,26,2,8504,29,4,2,64,17185,881,0,98,16,553,3,144,31310,269,19,1230,3630,1,650,162,790,143,220,2361,117,72,191,136,39,1054,451,679,500,2085,2687,566,1058,179,65,915,1046,1650,856,1042,1746,365,774,138,861,2921,107,1303,563,435,39,12,630,27,26,8,9,11,140,463,101,61,1974,311,2074,939,1479,607,285,71,45,109,10528,31805,622,415,8045,106,172,2332,36462,39422,66,-3640,29445,30067,-218,-3621,"OAKLAND","MI",26,2
48357,4129,8928,2843,2408,252598,194363,4224,2933,10729,7036,-128,443,483,40932,4555,24006,375,33643,33483,756,4634,15101,4413,6383,254,6983,19265,168136,1502,519,32,334,15191,2108,33869,1302,2393,734,227,305,2,1305,155,34,374,190,425,91,20,9,222,25087,2286,1274,696,8084,9829,104,27,154,34,44,3,19159,358,9,2,67,14672,3469,0,66,16,1689,3,139,38930,794,36,1049,3900,3,724,183,969,164,668,4960,370,189,228,194,130,1910,3968,908,895,2568,4796,837,1571,234,96,1287,1346,2287,1092,1764,4549,623,1046,181,1561,3129,163,1817,721,705,62,134,858,23,22,11,13,18,205,581,184,147,4500,672,4691,1786,1938,867,413,90,55,122,20174,44197,1002,573,16890,111,310,3187,68833,72966,79,-2869,39237,40239,-397,-2833,"OAKLAND","MI",26,2
48359,3368,7564,2559,1772,201015,173533,2029,1019,2726,4076,-46,178,3,32997,4122,17825,204,23924,23118,553,2257,8468,2237,5634,137,4880,15392,133371,1448,571,48,275,10997,689,24592,692,843,668,200,255,1,946,138,32,350,13,83,56,16,8,205,21200,2218,1222,701,3664,9437,80,16,58,22,29,2,10938,15,5,2,50,19650,224,0,78,11,494,2,108,23853,152,19,782,3394,2,675,141,633,134,253,2590,104,65,164,115,37,923,372,407,498,859,2154,552,894,168,67,685,859,1375,679,908,784,331,585,121,996,2903,107,1151,623,479,39,5,522,44,43,8,9,12,134,379,115,49,1130,327,1181,887,1233,516,260,71,45,82,16424,20508,408,352,13913,94,122,2079,35736,39402,64,-2297,17918,18326,-151,-2278,"OAKLAND","MI",26,2
48360,5028,11804,4074,2603,385678,324896,4938,4103,6426,7824,-108,483,776,67706,8697,41124,486,52497,51311,297,4693,15216,4996,11475,277,10328,29262,262261,2331,883,76,154,24432,1995,40198,1668,3202,1364,325,481,3,2348,192,54,597,257,501,158,34,13,377,32602,4488,2454,1284,14329,19924,108,23,186,61,80,3,34716,482,17,3,83,21257,2887,0,92,21,2244,4,184,66009,889,54,1367,7336,4,1116,269,1371,262,868,7394,486,253,308,236,174,2482,5781,1316,1283,3326,5534,1362,2059,379,167,1659,1888,3122,1484,2426,7207,842,1206,324,2644,5664,262,2589,1331,1213,96,222,1194,66,63,20,23,32,344,820,328,167,3803,937,3975,2587,2938,1157,664,169,104,281,37107,56134,1650,757,30149,172,260,5252,116142,123106,144,-2482,48740,50390,-811,-2429,"OAKLAND","MI",26,2
48361,152,388,117,110,8679,9604,328,303,899,396,-2,20,34,2204,335,1306,25,1971,1954,22,180,609,196,420,10,422,957,8893,71,3586,613,1650,162901,14397,1105,88,240,62,9,15,0,42,5,2,11,9,18,5,1,0,8,769,180,86,126,495,860,1,1,6,2,2,1,1159,18,0,0,2,6153,173,0,17,1,53,0,7,2688,33,2,49,226,0,26,12,45,7,31,221,15,8,8,7,5,77,211,78,42,199,237,37,73,10,5,58,53,95,43,77,182,25,58,8,75,117,7,101,34,35,3,8,30,145,145,0,1,1,9,19,9,6,301,33,314,77,72,39,17,4,3,6,1388,1625,50,22,1513,4,21,202,2576,2960,4,-374,1404,1454,7,-373,"OAKLAND","MI",26,2
48362,6834,14696,4615,3774,443479,363304,5649,4245,9280,10973,-96,607,674,77572,8596,44083,545,58791,57528,764,5829,23149,6126,13792,374,13163,37073,349906,2945,1062,85,319,34919,3366,55883,1991,3478,1582,393,531,4,2425,268,62,736,217,522,173,36,17,405,40858,4084,2248,1495,17897,19037,159,36,273,66,85,4,36769,391,18,4,117,26641,3501,0,157,29,3103,5,230,69900,1074,61,1858,7060,5,1322,320,1902,295,1304,8063,527,276,375,304,187,2954,4982,1444,1536,4064,7076,1494,2617,420,178,2050,2248,3581,1800,2825,6666,1034,1556,329,2860,5661,299,3016,1364,1292,111,162,1489,49,47,20,25,35,374,977,346,251,5569,1153,5799,2977,3251,1473,684,172,106,269,39133,62589,1738,895,32257,199,364,4193,131639,138155,150,-5070,54526,56264,-675,-5010,"OAKLAND","MI",26,2
48363,2210,5036,1633,1321,235235,170062,5049,3633,16064,4805,-76,243,243,36692,5558,27177,569,42836,42375,213,3095,9853,3313,8794,154,7083,17556,211731,845,213,13,90,25140,2334,25137,1303,2992,920,119,218,2,847,67,19,245,135,347,173,18,6,133,11850,1443,814,413,16253,6422,42,13,297,54,72,1,35972,243,17,1,47,10817,3355,0,39,12,3644,2,79,42421,1086,53,759,4449,4,499,179,1152,145,1799,7141,383,204,177,185,134,1934,3626,924,1492,3536,6389,1120,1905,266,132,1537,1338,2566,1057,2715,5118,971,989,192,2673,3404,234,2271,1029,1075,85,88,767,9,9,13,20,29,274,646,303,298,7586,1240,7877,2863,2196,1074,516,110,65,177,32706,25391,1219,652,29986,83,260,4743,121958,128020,89,1337,18249,19468,-353,1390,"OAKLAND","MI",26,2
48366,145,366,110,104,8351,9079,312,286,855,375,-2,17,32,2080,315,1240,24,1870,1855,21,122,380,124,303,8,284,641,6354,47,2394,212,1492,122595,11157,1155,82,224,52,8,13,0,40,4,1,11,9,18,5,1,0,8,701,98,46,76,430,638,1,1,7,2,2,1,1124,18,0,0,2,4302,190,0,16,1,68,0,5,2354,41,2,48,221,0,21,10,45,6,40,219,14,8,8,7,5,76,218,68,43,176,245,39,73,10,5,60,54,99,44,86,206,28,59,8,78,110,8,102,33,35,3,7,29,108,108,0,1,1,9,21,9,7,312,34,326,86,75,41,17,4,2,7,1316,1468,50,28,1411,4,20,72,2907,3049,3,-333,1250,1299,14,-331,"OAKLAND","MI",26,2
48367,2017,4552,1442,1205,142435,107889,2367,1255,2924,4931,-11,242,156,25595,3017,15894,141,19987,19832,325,1793,8258,2128,4478,136,4274,10876,108874,710,259,15,142,10854,1127,16866,634,1025,560,117,160,1,915,74,18,230,42,110,58,11,5,124,11862,1302,714,428,5164,6000,51,10,103,20,27,1,11185,73,5,1,32,7708,1140,0,60,10,1107,2,73,21019,365,19,585,2513,1,326,94,491,89,523,2503,130,74,115,90,46,838,1131,422,542,1276,2782,482,892,132,55,731,752,1301,599,1057,1462,381,602,95,977,1933,94,1080,459,416,34,24,392,15,14,6,8,11,118,338,108,95,1766,408,1840,1043,1079,483,212,53,33,87,11416,18419,524,388,9808,60,160,1855,40534,42773,46,-1212,15916,16440,-109,-1192,"OAKLAND","MI",26,2
48370,786,1753,520,462,70699,47575,1170,938,3169,2252,-18,86,4,11672,1515,8045,115,11640,11651,57,1057,3592,1340,1972,74,2265,5681,47240,228,83,2,13,4936,372,7146,358,752,201,45,76,1,419,26,7,81,11,45,47,6,2,53,4463,639,356,170,2615,2627,17,3,45,13,19,0,9126,17,4,0,13,4896,280,0,21,4,473,1,28,11384,180,15,265,1314,1,114,49,192,46,346,1828,61,41,54,47,24,454,443,250,346,768,1841,322,498,79,38,428,335,936,265,701,476,236,273,50,775,1705,63,638,395,304,23,5,148,3,3,4,5,8,72,188,81,44,943,278,971,746,600,275,148,33,20,50,9686,5102,331,282,8755,28,58,832,28230,29467,27,463,3274,3605,-73,477,"OAKLAND","MI",26,2
48371,10194,23008,7514,5758,661811,532578,10194,6529,16353,18399,-352,799,672,116997,11911,66428,808,82847,81036,1269,9258,39682,10265,19270,621,20436,55531,451755,4715,1886,142,618,39596,3337,80880,3046,5205,2108,611,817,7,4162,408,96,1060,278,772,204,54,25,647,64753,6722,3681,2314,17878,30578,242,58,326,81,105,7,41541,512,20,6,165,39095,4835,0,228,42,3473,8,370,101243,1336,78,2766,10012,6,1845,463,2462,429,1444,10100,603,344,543,415,220,3875,6716,2147,1980,6107,9329,2024,3495,579,235,2880,3291,5157,2659,3938,7044,1387,2250,452,3599,8688,382,4258,1898,1674,137,206,2054,132,126,28,32,42,497,1442,424,294,8261,1409,8631,3869,4765,1978,1009,241,151,379,46899,99283,2524,1335,36364,298,517,7822,160565,170361,214,-8945,89183,91707,-1025,-8867,"OAKLAND","MI",26,2
48374,5721,14715,5770,2956,664554,525038,9697,10250,37821,18220,-172,742,2286,105114,14041,87635,2328,118749,118196,333,5485,14855,4048,22778,288,21483,46912,535369,2797,647,84,170,62868,6461,62345,3388,8531,2707,320,652,5,982,161,56,620,907,1324,527,57,18,405,32266,5714,3137,1399,50131,26001,74,19,674,175,231,2,120514,1739,56,3,127,30706,9236,0,117,34,10564,5,202,143486,3268,170,1903,11450,14,1632,479,3096,453,4128,22379,1544,801,534,526,537,6837,18176,2967,4402,6816,15116,3402,5074,844,426,3781,3394,6725,2607,6889,24192,2713,2641,698,7979,9496,794,6193,2997,3398,278,629,2517,67,63,42,65,96,877,1685,999,713,17610,3753,18346,9175,6849,3211,1679,365,215,763,106105,97381,3924,1054,98077,248,672,9435,377946,393945,290,7028,75002,78926,-2303,7197,"OAKLAND","MI",26,2
