"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48324,8099,18265,5939,5015,818936,548544,19285,15896,75985,35459,-292,899,2633,136167,17831,102876,2137,141104,141768,481,12596,28546,10404,27195,842,25503,54118,642902,3423,933,104,226,73765,8007,84117,5971,14554,2706,384,833,37,8119,217,79,934,1220,1731,777,25,18,530,47262,2821,1506,3752,57908,28074,188,42,1086,124,201,636,96733,2360,55,6,170,51686,26021,0,139,206,12875,6,344,147125,4732,105,2753,14679,14,2047,594,6908,536,6002,37842,3960,1282,684,685,975,7501,16923,1975,5428,16454,34149,4219,9799,965,463,7899,7878,9160,5468,11304,23050,4018,6754,741,9185,7129,811,11573,3027,3073,240,3984,2033,8,7,45,67,98,1005,2947,1019,1431,46202,4549,48203,11196,9023,4343,2050,395,237,567,92206,157129,3655,2221,65717,318,725,23454,401025,423781,323,-51,119287,122942,-1503,53,"OAKLAND","MI",26,2
48325,178,330,108,127,13767,7191,272,243,622,-650,0,0,1,2514,273,1392,41,2212,2254,39,60,181,213,421,9,407,1035,10723,42,8,1,14,1071,186,1428,76,190,47,8,15,0,146,6,1,15,0,5,12,0,0,9,712,59,32,60,379,420,7,1,13,2,3,4,1342,0,1,0,2,1929,31,0,0,3,85,0,4,2168,38,1,94,234,0,64,12,125,9,95,384,16,9,10,8,5,42,20,20,70,154,351,54,88,14,6,80,59,146,39,130,859,48,56,13,125,152,12,114,56,45,4,0,6,0,0,1,1,1,14,52,15,18,567,62,587,147,123,56,30,5,3,9,1115,6251,12,36,936,5,9,333,5148,5447,5,-152,5866,5878,-13,-151,"OAKLAND","MI",26,2
48326,9661,18037,4847,5285,585353,447687,13761,6193,22447,12283,0,584,637,74786,11370,47754,605,95575,91065,1458,7121,26817,7465,12894,1142,10205,27128,408065,6409,1146,107,720,35369,3101,77609,3401,5630,1304,494,678,27,7741,339,78,743,515,637,254,16,16,476,57751,2108,1173,2497,16551,17871,322,73,444,50,71,916,31372,963,16,8,164,49332,10787,0,236,345,5023,6,346,80611,1956,45,3039,9674,5,1942,381,4851,356,2064,15355,1159,639,463,384,384,3607,2382,812,1962,5903,11289,1773,3378,467,185,2928,2954,4843,2114,4935,8838,1708,2252,351,3237,5747,331,4071,1407,1164,94,2112,1598,7,7,20,24,35,414,1541,332,548,17491,1498,18281,4305,4442,2097,868,168,104,324,24361,79653,1660,1168,19739,248,443,12186,137191,148435,153,-8870,64298,65958,-533,-8826,"OAKLAND","MI",26,2
48327,10425,20511,5786,5990,498390,415125,4760,3326,6206,13694,-87,607,417,79467,8575,34646,178,54251,52778,1599,6675,33925,7695,12709,689,11452,38047,328383,3944,1529,139,713,23861,1747,76191,2064,2753,1255,538,669,32,10034,398,84,842,438,627,96,15,16,523,63055,2012,1105,2468,5985,16624,359,78,121,32,38,877,13868,797,6,9,173,44106,2411,0,316,334,882,7,376,63386,577,27,3134,7207,2,2096,318,3369,332,274,15133,1051,609,468,362,354,3008,2720,646,830,3003,6810,1088,2864,376,122,2327,2727,3276,2108,1849,3365,693,1999,280,1408,5498,207,3087,1010,666,65,2889,1748,9,8,15,15,20,267,872,164,103,2846,457,2993,1654,2985,1479,512,131,85,141,17595,76925,1316,698,11000,251,1292,3490,50982,58463,130,-12091,61792,63108,-388,-12064,"OAKLAND","MI",26,2
48328,11845,22076,5957,7197,550261,433917,8330,5823,11881,15184,0,534,801,85200,9817,38600,333,63835,62672,2277,7932,41682,9871,13171,782,12167,38091,358248,3986,1396,129,1146,28172,2539,92491,2660,4686,1419,586,752,38,10991,428,85,884,648,1060,179,16,19,530,69671,1864,1057,2341,12172,15568,417,98,184,43,57,1152,25578,1194,12,10,199,44161,4408,0,293,431,1935,8,423,78321,1050,39,3774,8362,4,1910,367,3389,379,774,17997,2018,803,562,483,568,4155,4136,923,1301,4906,10745,1457,4187,466,164,3173,3621,4281,2685,2730,5416,1023,2596,337,2303,5455,290,3690,1232,972,94,4745,2029,10,9,18,21,30,351,1111,265,186,5348,880,5621,2687,3823,1912,685,154,97,82,23736,106877,1398,848,16355,275,747,4087,91957,97537,146,-13495,88880,90277,-650,-13456,"OAKLAND","MI",26,2
48329,12486,25272,7091,7316,701568,551843,9960,8546,20300,16504,-240,839,648,113514,16495,54889,338,86914,85127,1389,9521,58474,13560,17343,993,16520,49484,468137,4774,1815,125,684,38439,3099,94874,3640,6954,1859,654,913,61,16723,483,106,1070,574,1034,221,20,21,676,79204,2787,1506,3587,14347,24753,415,90,350,54,73,942,27417,1042,14,10,212,57366,5390,0,244,339,3026,8,499,98572,1291,42,4058,13901,5,2245,445,4679,448,1267,17671,1883,778,613,491,537,4081,3142,1188,1805,8063,11629,1868,4304,555,203,3532,4001,5185,2968,3903,6370,1433,2776,414,2925,7586,347,4293,1604,1183,101,4146,2132,10,9,23,27,35,447,1493,327,372,10237,1212,10739,3594,4752,2177,872,207,132,198,26981,113716,1833,1321,16560,327,696,8045,122281,131947,196,-13454,96045,97878,-505,-13412,"OAKLAND","MI",26,2
48330,117,246,75,70,7080,6228,178,195,498,264,-2,10,21,1381,222,873,14,1322,1312,15,128,430,143,340,12,320,725,7197,57,3245,398,1519,134596,11606,749,76,175,49,6,11,1,109,3,1,7,7,10,6,0,0,6,547,54,25,173,473,594,1,0,7,1,1,32,8198,14,0,0,1,7354,173,0,13,1,61,0,5,1875,31,1,41,153,0,27,8,72,6,37,205,14,7,6,5,5,58,22,24,40,163,190,33,50,8,4,44,35,72,23,78,156,27,38,6,66,74,6,70,25,25,2,8,15,0,0,0,1,1,8,20,8,9,332,32,348,77,61,33,15,3,2,8,988,1553,32,19,970,4,10,65,2648,2752,3,-294,1348,1380,-4,-294,"OAKLAND","MI",26,2
48331,11125,24140,7314,7154,1004392,717436,25037,25124,42648,44792,-237,1536,4549,165741,26367,125734,2464,165966,166992,476,17130,39796,17664,30066,1186,29872,52726,735783,4593,981,125,284,78532,9398,96888,7366,21168,3660,523,1218,57,12286,289,107,1146,1675,2327,1011,35,25,742,63846,4350,2265,5438,76526,43017,266,58,913,169,272,729,134726,3247,77,9,224,78404,23796,0,168,250,11945,9,465,206776,4759,135,3913,22451,19,2681,767,7095,745,4913,46894,4312,1700,941,907,1238,10739,12015,2778,6369,15345,34023,5528,10376,1306,644,8265,8026,11832,5347,11795,27571,4437,5860,1047,11775,10458,1137,11752,4029,4206,335,4013,2702,11,11,64,92,136,1314,2866,1380,1181,32283,5329,33804,13930,11050,5328,2627,553,331,788,137905,209797,5108,2662,103972,442,3817,14657,499550,520025,451,1470,162903,168011,-3081,1605,"OAKLAND","MI",26,2
48332,170,551,165,158,8613,12398,329,350,742,505,-2,21,38,2758,417,1509,21,2298,2270,37,235,893,259,570,21,578,1313,12227,105,6002,956,3075,215118,17840,1024,93,295,70,8,18,1,218,5,2,11,10,20,7,0,0,9,858,114,52,468,838,764,1,1,5,1,2,100,16460,19,1,0,2,12240,149,0,20,1,35,0,9,3019,24,1,72,269,0,44,13,102,8,28,311,23,12,9,8,8,96,30,44,46,245,247,42,74,12,6,62,52,91,35,72,148,24,48,10,84,88,9,88,36,36,3,16,25,0,0,1,1,1,10,17,11,6,264,36,277,78,66,40,19,5,3,8,1853,1764,52,20,1744,5,15,501,2082,2862,4,-445,1453,1505,9,-444,"OAKLAND","MI",26,2
48333,153,325,99,91,9365,8138,235,256,650,346,-2,12,29,1805,290,1142,19,1724,1713,20,154,508,163,421,15,386,870,8899,67,3545,478,2032,171216,15056,1004,99,231,61,7,15,1,147,4,2,9,10,15,7,0,0,8,723,71,33,224,630,776,1,1,9,1,2,55,11065,19,1,0,2,9084,237,0,17,1,80,0,7,2527,41,1,53,201,0,33,11,91,7,48,263,19,10,8,7,7,78,28,32,53,213,259,44,68,11,5,60,48,96,32,104,208,36,50,9,88,97,9,93,33,33,3,11,20,0,0,1,1,1,11,26,10,12,437,42,457,103,80,44,20,4,3,9,1316,1843,46,26,1283,5,13,79,3518,3652,4,-392,1580,1625,-7,-391,"OAKLAND","MI",26,2
48334,8890,17709,4961,5676,677358,431132,20964,21819,64117,22096,-160,972,1724,118062,25894,69605,1246,105221,104559,754,13032,34875,15058,18607,788,17542,34385,461998,3328,901,109,420,44860,4497,85874,5963,18249,1921,438,766,47,12526,262,78,894,827,1264,448,20,17,521,50853,2714,1449,3156,27271,24578,258,56,730,79,122,651,55826,1581,31,7,159,39994,19376,0,200,278,7541,6,372,114309,3261,65,3054,21143,8,1735,489,6627,427,3565,30945,3184,1036,598,556,756,5362,19635,2097,3408,19102,28214,2943,8275,686,304,6525,7329,7378,5307,7984,14755,2791,6505,517,5641,7291,526,10105,2030,1996,156,4098,1839,8,8,31,41,60,665,2238,613,923,38197,2720,39990,7269,7048,3292,1368,267,163,309,44709,129511,2432,2161,37337,280,998,17934,238767,253910,228,-4652,98566,100998,161,-4587,"OAKLAND","MI",26,2
48335,10923,21453,5905,6146,683904,536979,11489,13382,15857,18774,-266,913,1760,90175,14047,60498,740,95827,94170,921,11218,37422,13210,16864,1359,16652,29447,502616,4106,1258,135,431,44726,4025,79856,4103,10334,1905,551,961,49,13329,353,95,920,710,1057,378,22,20,615,68534,3422,1805,4196,28028,32076,343,77,361,76,115,818,53029,1333,28,9,181,58214,7967,0,204,323,3765,8,424,121035,1772,60,3725,12129,8,1895,462,4290,479,1751,20489,1743,862,607,509,586,5196,3183,1469,2405,6906,13283,2519,4456,676,291,3696,3806,5927,2676,4846,10401,1719,2634,541,4623,7846,476,5187,2032,1793,150,2931,1886,9,9,32,40,56,601,1462,559,404,10837,1806,11333,5068,5367,2483,1182,271,167,468,53925,116799,2852,1340,41991,321,577,6072,192368,205885,236,-8795,96311,99163,-1683,-8735,"OAKLAND","MI",26,2
48336,12685,24849,7159,6999,703826,510940,11763,9944,11086,17529,-189,1062,1039,107771,15970,54055,478,84129,82981,1603,10471,41586,12143,16673,988,18762,41767,430547,4397,1548,145,835,33909,3023,93236,3668,7774,1635,638,901,44,12675,439,101,1001,667,977,204,20,21,658,77261,3150,1683,3446,11961,26880,409,94,272,51,69,926,26619,1241,13,11,202,46688,6816,0,334,390,2547,9,474,100780,1310,42,3997,13826,4,2202,417,4642,439,750,20805,1714,867,629,488,569,4250,4454,1259,1588,7604,11609,1824,4078,557,197,3562,3871,5490,2903,3767,6935,1322,3518,416,2774,8803,335,5400,1618,1143,106,4450,2053,12,11,24,25,33,436,1384,309,277,8997,1051,9447,3400,5007,2237,900,200,127,378,22067,118727,2178,1322,22774,322,2434,8382,115125,127006,188,-13503,97922,100100,-847,-13461,"OAKLAND","MI",26,2
48340,9668,20474,8104,6190,301811,262154,1723,606,891,6661,0,169,0,36703,5687,13346,8,25461,23806,5235,1843,21499,3029,5429,295,4300,15486,154304,2787,1134,92,2480,9328,579,72948,961,537,588,420,392,11,5041,315,52,626,411,310,14,8,13,304,52222,671,424,826,236,4186,290,77,28,11,9,866,3420,760,0,8,129,40048,457,0,457,476,164,6,264,25190,217,15,2491,4432,1,1531,183,2091,216,1,14664,881,585,379,317,285,2248,5504,206,216,670,3982,457,1959,215,46,1244,1755,1706,1326,675,1185,346,1801,126,350,2758,105,2017,399,235,49,4184,1328,10,10,6,4,7,116,560,35,14,562,52,591,579,1760,991,209,39,26,-63,545,42701,-42,287,289,166,537,1102,5496,7264,46,-11819,28037,27996,393,-11804,"OAKLAND","MI",26,2
48341,6680,13005,4853,4285,224759,188442,1303,869,395,3785,0,126,4,33043,6919,12249,45,21229,20443,3485,1710,20119,3513,4890,313,4068,13355,124435,1763,674,77,1517,8476,610,49378,827,719,556,290,330,12,5735,207,38,461,252,206,32,6,9,228,33790,622,366,841,1755,4725,199,49,31,11,12,531,5163,467,2,5,88,37027,334,0,301,325,219,4,192,22662,175,12,2151,5656,1,1695,178,2290,163,79,10636,611,402,275,226,200,1653,4127,178,248,547,3107,432,1435,179,46,928,1292,1353,955,653,909,311,1355,108,502,2171,95,1646,386,258,42,2552,799,8,7,6,5,7,108,443,56,23,676,116,713,618,1415,757,214,42,28,-55,4079,27444,138,273,2885,123,388,1429,15267,17949,44,-8816,16809,16947,313,-8804,"OAKLAND","MI",26,2
48342,7210,15524,6931,4830,187867,156482,684,150,422,3266,0,94,0,22029,5122,6988,11,14577,13352,5499,1110,18310,3172,2620,339,2040,7395,89478,1802,739,64,2465,5236,439,51235,614,151,337,275,216,6,5224,198,31,413,319,213,8,5,9,189,35106,393,249,363,124,2198,181,55,15,6,5,582,2195,595,0,6,85,27585,284,0,414,373,105,5,176,15691,152,10,1990,3826,1,1452,136,1983,145,0,13513,675,483,296,247,239,1688,6157,95,138,266,2580,291,1270,158,28,812,1145,1086,853,449,831,256,1703,80,215,1686,77,1774,237,149,46,3424,787,10,9,4,3,4,81,417,23,8,448,33,482,421,1282,740,146,21,14,-81,-1421,26100,-147,192,-790,110,1595,827,2154,5574,25,-9466,12587,12439,657,-9456,"OAKLAND","MI",26,2
48343,456,894,360,310,15400,12607,30,25,2251,146,0,0,0,2124,537,716,0,1470,1434,239,48,1503,230,230,8,166,504,8026,104,34,6,123,530,35,3301,46,24,30,20,18,0,326,15,3,34,12,12,1,0,1,16,2393,36,22,45,11,215,17,4,1,1,1,39,162,21,0,0,6,2119,17,0,22,22,8,0,11,1295,9,1,150,424,0,64,8,76,11,0,572,35,23,18,14,12,98,140,11,14,36,167,26,88,11,3,56,87,86,65,39,55,18,115,7,21,162,5,124,24,13,2,105,52,0,0,0,0,0,6,27,2,1,24,3,25,32,93,47,11,3,2,-1,-39,1685,8,21,-60,8,35,29,99,172,3,-567,1113,1121,61,-566,"OAKLAND","MI",26,2
48346,10493,22069,6718,5982,641822,495087,8849,7960,16301,20518,-142,758,1330,107144,14734,55487,372,83606,82263,1217,10654,45478,11693,16104,869,14803,42490,418636,4106,1542,129,612,35798,3445,78781,3460,6749,1826,530,859,54,10748,345,92,933,726,1187,296,20,19,607,64883,2970,1554,3551,20510,26812,303,73,301,63,94,833,38887,1365,21,9,177,51101,6726,0,203,313,3198,7,398,105943,1485,49,3177,12704,6,2284,415,4420,439,1323,19472,2122,822,592,486,608,4537,4179,1171,2032,4526,11654,2133,4207,603,242,3449,3871,5226,2725,4225,8558,1504,3212,469,3725,7738,394,4832,1799,1453,123,3543,1852,9,9,28,32,44,516,1369,439,320,7519,1426,7894,4211,4942,2182,993,239,149,280,38106,125755,2134,1276,27997,303,930,7147,154467,164548,212,-10049,106283,108417,-1211,-10000,"OAKLAND","MI",26,2
48347,305,554,123,212,22379,13256,402,283,169,525,0,1,2,3163,433,1823,6,3831,3907,28,204,1206,642,559,12,544,1429,18172,71,21,1,18,1984,116,2589,116,221,65,15,25,2,516,10,2,25,14,15,15,1,1,15,1685,78,43,96,1089,688,11,2,22,2,4,21,1621,27,1,0,5,2117,133,0,11,6,179,0,9,2675,52,2,116,378,0,57,13,119,13,105,693,35,22,17,14,12,128,180,27,89,237,558,77,139,20,8,124,106,216,72,196,158,72,93,12,169,206,15,172,69,56,5,126,45,0,0,1,1,2,18,68,17,24,254,69,264,194,172,83,32,7,4,13,1464,1803,56,60,1045,9,16,343,6597,6963,6,-94,1110,1167,-13,-92,"OAKLAND","MI",26,2
48348,10221,24569,8575,5726,922654,706751,12795,10226,36620,24639,-10,858,2180,149266,20460,103343,1415,149846,148361,933,11928,39849,10798,27466,955,24926,67089,642059,4727,1488,124,434,67704,6111,80815,4848,9694,3207,488,1011,52,8002,276,100,1000,923,1380,820,30,23,691,61959,4063,2093,4956,60699,39559,224,48,692,137,223,581,105345,1724,60,8,202,75187,12808,0,167,206,9442,8,409,168779,3332,106,3087,17222,15,2588,632,6146,650,4241,31083,2290,1144,763,677,777,7518,3959,1614,4957,8449,21237,4380,6521,1081,516,5406,5121,8658,3318,9340,20670,3371,3488,866,9446,10078,867,8110,3572,3315,269,2427,2090,10,9,54,75,107,1078,2417,1112,903,19592,4009,20469,10259,8553,3875,2027,465,280,983,108124,143900,4505,1803,81631,393,657,14485,405007,424626,383,-740,112817,117322,-2545,-635,"OAKLAND","MI",26,2
48350,3410,7606,2395,2012,215862,178629,2428,1638,1953,5862,0,266,258,37782,4576,20478,101,27991,27549,406,2986,12213,3096,5952,248,5612,16948,141505,1419,496,27,176,12319,974,24519,987,1398,700,174,298,16,2956,117,32,327,171,267,114,7,6,213,21199,1057,535,1400,8538,10444,98,20,89,23,36,154,14353,310,8,3,56,22541,1187,0,83,89,911,2,128,34559,367,17,1034,3923,2,759,141,1191,153,421,6794,478,255,192,151,157,1437,969,268,691,712,3598,744,1267,214,88,1066,1131,1702,789,1349,2117,487,833,165,1371,2633,142,1599,673,537,45,887,581,3,3,10,12,16,183,435,165,95,1593,491,1673,1425,1608,724,339,89,55,141,16360,33701,805,375,11392,105,179,2018,53039,56515,78,-2524,26907,27711,-339,-2506,"OAKLAND","MI",26,2
48356,3949,8627,2677,2281,225638,182711,2860,1858,3083,5344,0,356,236,41348,4408,20900,140,25898,25176,369,3809,14036,3535,6015,361,6462,18258,142537,1630,643,39,182,11147,843,27581,1054,1480,616,206,308,18,3764,149,36,365,134,260,68,7,7,236,25244,1113,569,1441,4118,10452,128,25,72,17,24,206,8264,236,4,3,63,19761,1218,0,95,107,547,3,152,32114,305,12,1244,3779,2,1162,159,1835,150,212,6032,428,228,201,143,135,1155,996,293,516,785,3117,592,1183,188,68,1025,1162,1603,852,1104,2094,393,876,147,901,2908,111,1474,561,387,34,921,603,4,3,8,9,11,149,420,105,71,2174,326,2286,1020,1506,647,305,75,48,107,10254,33226,610,365,7042,111,185,2107,35827,39846,71,-4141,27195,27805,-278,-4129,"OAKLAND","MI",26,2
48357,4139,9034,2911,2415,235007,188024,3075,2570,6779,6243,-83,331,355,39515,4618,22622,331,29463,29078,700,4050,14429,3892,6114,338,6501,17831,160655,1508,535,32,314,14337,1869,30958,1170,2177,718,198,337,14,4436,141,33,357,225,479,130,8,7,220,23769,1035,547,1317,8924,9180,131,31,121,25,38,276,17075,404,9,3,67,22926,2382,0,104,119,1215,3,150,38706,537,21,1266,3978,3,659,164,1304,168,616,9487,724,359,228,198,229,1841,1352,330,899,1415,5026,849,1684,239,99,1364,1433,2041,1007,1658,2586,622,1046,175,1594,2500,167,1903,699,619,55,1189,692,4,4,11,13,19,205,549,188,146,4058,682,4250,1739,1829,883,423,92,57,97,20938,38402,978,473,15891,115,243,2127,64805,67872,81,-3742,28915,29892,-477,-3721,"OAKLAND","MI",26,2
48359,3481,7811,2635,1830,197970,172332,1456,849,1608,4366,0,159,46,32043,4157,16894,64,23037,22145,529,2000,8153,1976,5479,175,4550,14289,129776,1465,585,46,257,10604,626,23675,629,715,726,180,297,7,2232,124,32,347,85,121,82,7,6,206,22403,1030,527,1440,5137,9656,100,20,51,18,27,192,10495,148,6,3,51,28221,319,0,83,112,500,2,118,28015,176,12,940,3508,2,864,124,1108,144,240,4958,283,175,177,129,96,1058,657,145,499,260,2307,583,973,180,71,736,924,1310,633,926,1139,343,686,137,1014,2572,112,1257,598,415,35,565,517,3,3,9,10,12,145,347,122,50,732,324,764,930,1233,553,247,76,48,79,13607,23037,463,314,9615,101,149,2293,31755,36495,68,-3452,18079,18543,-315,-3440,"OAKLAND","MI",26,2
48360,5008,11738,4028,2541,383772,319915,4096,3475,3698,7781,-84,441,624,64529,8709,39045,305,53043,51727,260,4178,14066,4383,11009,363,9566,26969,250205,2319,894,73,144,23109,1782,34251,1681,2962,1339,264,510,19,4754,161,53,535,309,535,239,13,11,365,32661,2044,1036,2476,16999,19277,139,27,166,46,73,266,30938,566,18,4,84,33493,2680,0,89,112,2061,4,199,64726,778,32,1400,7410,5,1445,246,2254,278,858,11204,826,413,321,250,275,2592,1371,557,1347,1663,6297,1454,2260,401,177,1857,2046,3015,1393,2581,6309,918,1274,338,2843,5116,278,2816,1343,1076,85,948,885,4,4,21,25,34,366,739,347,185,3384,984,3552,2807,2976,1247,690,179,111,306,35510,59368,1580,704,23886,182,239,4365,112265,122485,153,-2965,48163,49743,-931,-2932,"OAKLAND","MI",26,2
48361,143,320,98,92,8431,7999,224,245,608,335,-2,13,29,1781,283,1094,17,1659,1643,19,156,562,176,399,13,391,886,8474,71,3688,610,1525,153358,12906,879,88,219,56,7,14,1,140,4,1,8,8,14,6,0,0,8,720,85,38,256,532,863,1,1,6,1,2,57,10869,16,0,0,2,9187,164,0,15,1,52,0,7,2459,29,1,49,194,0,32,10,80,7,31,251,17,9,7,6,6,71,25,32,44,170,213,38,59,10,5,51,42,83,28,81,165,27,43,8,75,100,7,78,31,29,2,10,18,0,0,0,1,1,9,19,9,7,309,34,324,81,68,37,17,4,2,8,1193,1616,42,20,1155,4,13,126,2644,2981,3,-357,1365,1407,-8,-356,"OAKLAND","MI",26,2
48362,6821,14695,4592,3790,434461,351164,4664,3692,9203,10528,-125,496,527,72120,8626,40946,413,56051,54736,755,5163,21681,5405,13183,484,12245,34356,332506,2958,1089,82,297,32663,2980,50804,2021,3293,1531,345,553,21,5691,227,62,695,372,566,258,14,13,405,41302,1883,997,2570,20643,17696,184,41,237,50,77,459,33792,679,19,6,120,38495,3114,0,150,175,2740,5,248,66371,899,37,2006,7100,5,2017,309,3639,310,1231,13737,1032,531,390,322,341,3115,2094,659,1675,2937,7865,1589,2836,443,188,2259,2458,3443,1705,2914,5743,1113,1721,343,3034,4799,316,3308,1332,1156,99,1943,1191,6,6,21,27,37,395,951,368,278,5595,1255,5864,3180,3313,1584,717,183,113,296,39471,63675,1607,808,27222,209,374,4093,133591,140385,160,-5712,49937,51544,-771,-5674,"OAKLAND","MI",26,2
48363,2127,4838,1554,1306,211673,164283,3793,3130,7233,5452,-49,283,339,33314,5496,24407,465,37643,37474,158,2642,8872,2905,7940,196,6446,15892,192001,813,218,12,84,22762,2046,19684,1189,2754,893,95,230,11,2863,51,19,215,230,368,238,7,5,127,11577,658,361,905,20897,6444,53,13,248,37,61,125,30385,426,17,2,46,18404,3611,0,49,41,3037,2,83,38772,936,29,860,4476,4,663,169,1694,150,1622,8472,587,297,172,175,202,1991,957,368,1425,2531,5976,1129,1753,270,134,1449,1230,2134,778,2549,5653,957,859,207,2632,1632,237,2054,867,897,73,552,503,2,2,13,20,30,282,660,309,325,6757,1202,7058,2863,2116,1056,528,113,67,210,31903,27194,1077,447,23795,85,142,3693,117853,123114,91,584,18722,19799,-557,613,"OAKLAND","MI",26,2
48366,152,379,115,107,8667,9224,254,274,651,377,-2,14,30,2047,321,1212,18,1843,1823,21,106,348,108,284,11,263,592,5992,47,2465,211,1394,114164,9923,1044,86,233,48,7,15,1,91,3,1,10,10,16,7,0,0,8,725,46,21,154,515,631,1,1,6,1,2,49,7690,19,1,0,2,6516,178,0,15,1,65,0,6,2325,36,1,54,226,0,31,10,81,7,40,287,20,11,8,7,7,80,30,32,47,175,244,43,68,11,5,60,48,95,32,94,199,32,48,9,87,88,8,87,33,33,3,12,21,0,0,1,1,1,10,24,10,8,300,38,315,97,77,43,18,4,3,10,1354,1498,45,26,1266,5,14,57,2944,3230,4,-344,1211,1256,9,-343,"OAKLAND","MI",26,2
48367,2095,4673,1503,1209,148771,102239,1822,1151,1675,3996,-89,200,180,30842,4078,15193,171,19250,19046,329,1581,8079,1874,4215,181,3974,10069,102364,716,265,14,134,10092,1003,16577,679,1000,487,101,172,9,1969,64,17,191,103,218,82,4,4,121,12759,618,324,734,5282,5555,65,14,104,15,23,161,9568,184,5,2,33,10405,1278,0,55,50,1161,2,81,22065,368,11,678,3423,1,480,95,1054,92,716,4786,345,174,122,101,110,889,794,172,561,856,2951,509,942,136,56,793,799,1204,559,1180,1543,446,632,97,1003,1652,98,1148,428,357,30,616,329,2,2,6,8,11,124,410,111,129,2270,436,2377,1153,1167,526,236,54,33,88,9132,21120,542,378,6281,62,132,3048,41942,44799,47,-1708,16335,16876,-77,-1697,"OAKLAND","MI",26,2
48370,758,1701,510,446,62876,46870,1255,867,2402,1972,-12,95,3,10860,1443,7177,162,9514,9536,35,933,3201,1172,1837,95,2083,5203,44161,228,85,2,13,4574,331,5756,333,722,193,36,84,5,1028,21,7,76,18,39,66,2,2,50,4387,278,144,363,2981,2480,21,3,38,9,15,17,7689,30,4,1,13,10109,246,0,14,11,364,1,28,10497,136,8,289,1250,1,160,51,364,47,305,2213,87,58,54,47,33,451,152,94,354,366,1978,328,500,81,39,443,343,849,220,686,370,239,276,50,787,793,64,647,353,262,20,81,85,1,1,4,5,8,73,182,81,50,1296,292,1339,754,569,281,162,33,20,45,10035,5186,277,218,7585,29,48,556,26854,27984,28,-96,2973,3250,-91,-88,"OAKLAND","MI",26,2
48371,10064,22840,7511,5763,647960,530513,7343,5590,10981,16678,-974,638,637,111035,12024,66633,623,84006,81655,1179,8146,37406,9069,18574,818,19037,51500,434938,4770,1929,138,578,37638,2999,70836,2976,4776,1994,521,832,44,9528,355,95,961,499,684,289,21,19,626,64854,3113,1606,4061,20577,29796,296,59,286,62,93,652,36960,914,20,8,165,56997,4065,0,242,251,3096,7,404,96503,1150,46,2942,10116,6,2577,426,4213,442,1400,17733,1249,690,552,420,419,3922,2775,942,2006,4658,10017,2071,3757,591,239,3081,3471,4754,2473,3922,6551,1438,2375,463,3624,7715,389,4508,1805,1426,118,2394,1714,9,8,28,33,43,510,1309,435,327,7769,1439,8156,3977,4715,2059,1035,248,155,415,42495,98934,2231,1115,26814,306,504,7627,156882,166570,221,-9032,81201,83432,-1149,-8986,"OAKLAND","MI",26,2
48374,5642,14694,5808,2849,596097,495468,7020,8050,18083,17494,-132,567,2190,96493,12971,78990,1592,101985,101256,297,4648,13084,3534,20782,363,19464,42256,487075,2638,652,79,159,57181,5644,46726,2900,7220,2788,241,713,22,2544,115,56,589,867,1177,762,22,15,387,30967,2481,1278,3308,63617,25278,96,16,519,123,202,275,104212,1651,60,4,128,59692,7567,0,106,103,8159,5,212,128304,2442,93,2002,10706,15,1995,461,4228,480,3749,25703,1814,952,552,543,625,7134,2840,1064,4296,4121,15509,3503,5234,883,448,3903,3464,5814,2091,6460,20220,2648,2364,734,8225,5679,818,6054,2774,2952,248,1259,1374,6,6,45,69,101,913,1656,1048,708,13348,3674,13975,9073,6581,3210,1695,388,229,746,112040,96937,3465,802,80829,263,454,6135,358661,380775,309,4133,71234,74698,-2819,4227,"OAKLAND","MI",26,2
