"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48350,3358,7035,2317,1924,221874,174353,3840,2690,3855,5517,-7,301,3,40440,4311,13938,229,27848,27777,481,3969,13343,4446,6436,177,6460,19892,153683,1596,471,29,201,13362,1091,24532,1125,1995,747,188,266,1,1,149,29,278,14,96,95,28,11,186,21290,486,299,424,11673,5146,100,14,100,38,32,40,14932,18,6,2,53,38836,400,0,98,17,725,2,111,28275,222,33,857,3695,2,1009,139,1231,133,465,2731,119,68,166,121,42,1024,441,984,618,1762,3219,622,1114,179,74,867,1022,1591,906,1116,753,409,724,121,1180,2841,120,1378,653,589,53,4,561,4,3,9,10,13,147,379,134,80,2171,429,2265,1121,1351,642,314,75,47,81,20659,22245,569,486,17219,92,176,2430,53563,57159,66,-1964,19514,20083,-399,-1931,"OAKLAND","MI",26,2
48356,3975,8058,2610,2236,226687,178005,4552,2305,5426,4595,-10,405,3,44363,4101,14689,154,24656,24214,439,4876,14454,5057,6323,247,7332,21144,150868,1659,610,40,206,11812,947,27734,1073,1663,766,219,288,1,1,185,33,316,12,97,62,29,13,204,24651,519,326,459,6133,5203,123,18,74,33,24,33,8815,14,4,2,58,35781,399,0,113,19,474,2,131,25889,181,25,993,3495,1,1170,145,1363,135,270,2123,103,57,178,122,35,960,272,925,486,1778,2929,527,1070,166,61,839,1035,1510,929,952,789,349,727,116,849,2749,100,1240,551,447,45,3,645,5,4,7,8,10,128,363,93,52,1694,298,1775,855,1274,612,257,66,42,58,14836,21257,414,441,11934,100,169,2175,35709,38697,62,-3291,19134,19548,-301,-3267,"OAKLAND","MI",26,2
48357,4109,8250,2689,2400,245688,187518,5196,3157,8396,5794,-35,448,460,43400,4647,15436,441,30880,30728,774,5402,15863,5700,6681,224,7485,20952,174777,1607,501,32,353,15629,2075,31775,1408,2361,746,210,299,1,1,177,29,289,118,371,116,32,14,197,24645,514,319,473,18589,5638,105,24,137,47,39,48,20384,212,9,2,67,28978,2440,0,117,20,1340,2,137,40856,618,46,1086,4105,2,1064,150,1322,153,671,4377,280,151,210,177,101,1692,2558,1421,782,2126,4438,754,1485,219,90,1181,1286,1901,1153,1449,3268,520,904,169,1395,2829,150,1602,669,691,70,71,835,5,5,10,12,17,187,471,171,116,3735,584,3908,1504,1688,815,389,84,52,138,20348,34079,1026,508,17829,104,227,2849,69536,73857,73,-3159,29702,30728,-805,-3113,"OAKLAND","MI",26,2
48359,3523,7492,2670,1848,210041,176015,2859,1276,1906,4076,0,222,2,34092,3971,11675,99,24562,24001,696,2600,9004,2872,5855,120,5228,16763,138313,1522,555,49,292,11309,702,24202,797,952,743,194,252,0,0,164,29,284,13,93,72,26,12,185,22508,496,310,426,8673,4903,100,16,60,33,26,64,10671,17,5,2,52,34611,234,0,108,15,512,2,106,24325,148,25,662,3350,1,998,111,931,128,271,2377,109,63,162,114,39,940,366,653,433,646,2319,506,954,159,61,681,928,1258,816,843,709,313,614,113,904,2775,98,1131,588,449,44,5,569,10,9,8,8,11,125,306,102,43,916,266,961,803,1158,534,251,65,41,74,15430,18318,422,347,12437,90,147,2516,39255,41965,59,-2685,15942,16363,-342,-2661,"OAKLAND","MI",26,2
48360,5069,11114,4097,2546,388310,323003,6267,4673,6211,8977,-67,542,648,69151,8209,25125,478,51581,50870,303,5391,16723,6377,12018,251,11110,32049,274640,2513,869,80,163,25258,1991,35183,1867,3415,1430,300,452,2,1,223,49,459,248,439,176,52,18,326,34702,929,549,854,30692,10948,137,21,187,76,65,304,31052,471,13,3,83,44334,2654,0,112,26,1922,3,176,64509,744,64,1143,7061,4,1728,206,2177,234,880,6014,420,214,285,213,157,2289,5136,2071,1080,2760,5173,1154,1916,331,141,1488,1846,2620,1606,2039,4955,709,1207,281,2136,5090,219,2328,1124,1061,99,180,1215,26,25,17,19,26,293,601,267,150,3706,761,3878,2103,2519,1084,598,146,91,265,31315,53936,1606,723,27999,157,306,7023,105712,114916,126,-3485,47922,49527,-1411,-3421,"OAKLAND","MI",26,2
48361,150,383,123,111,9800,10184,435,356,925,415,0,20,34,2449,334,927,31,2088,2069,24,209,681,246,441,10,452,1041,9257,77,3464,604,1760,167602,14430,1166,109,271,68,8,14,0,0,5,1,9,11,17,6,1,1,7,814,42,22,85,991,1023,1,1,8,2,2,11,1322,22,0,0,2,13326,228,0,17,1,73,0,6,2892,44,2,42,229,0,42,9,79,6,44,203,14,7,8,6,5,75,224,121,41,192,238,36,73,9,4,57,54,86,51,82,201,27,62,7,71,118,7,104,31,34,3,7,30,0,0,0,1,1,9,22,9,7,356,33,372,80,73,40,16,4,2,5,1257,1700,50,26,1311,4,20,77,3213,3381,3,-404,1497,1547,-16,-402,"OAKLAND","MI",26,2
48362,6987,13957,4570,3789,485497,371731,8170,5199,13484,10547,-92,644,577,81143,8098,29721,650,66810,64994,825,6697,26281,7774,14434,332,14107,40263,364174,3144,1030,86,339,35924,3312,53764,2394,4026,1642,380,516,2,2,317,56,543,221,580,203,59,24,367,44448,960,597,872,35757,10245,206,37,326,86,71,657,34375,400,15,4,118,47551,4420,0,118,32,3428,4,237,74527,1150,76,1617,7015,4,2040,259,2553,275,1395,6928,547,254,367,303,190,2859,4439,2389,1450,3863,7280,1349,2694,385,157,2047,2340,3259,2096,2678,6200,988,1656,300,2461,5354,264,2861,1200,1184,117,130,1511,25,24,18,22,30,339,908,298,274,7160,1065,7476,2715,3138,1452,677,155,96,266,31689,68570,1895,946,26215,189,430,7420,130957,140746,137,-6141,61641,63536,-1448,-6065,"OAKLAND","MI",26,2
48363,2263,4748,1639,1340,236827,168909,6853,4255,10892,6346,0,299,338,42440,6057,16897,1021,41341,41026,199,3624,10928,4229,9469,146,7692,19275,222771,979,208,14,95,25938,2264,25256,1477,3337,837,110,208,1,0,77,18,202,223,350,204,29,9,120,13379,318,192,272,38048,3512,52,9,306,63,60,445,36337,418,15,1,53,28448,4488,0,64,19,3563,2,78,44980,1214,68,754,4965,4,785,150,1466,134,1912,6438,414,210,170,173,153,1983,4810,1519,1273,3094,6431,992,2023,245,119,1553,1493,2101,1372,2322,5941,841,1401,188,2276,2735,207,2698,844,1004,92,132,861,10,10,12,18,26,250,641,271,285,8421,1077,8749,2485,2076,1025,508,100,59,168,30930,28352,1160,558,26513,77,361,5412,119591,127067,81,1155,21914,23074,-1185,1224,"OAKLAND","MI",26,2
48366,118,235,76,71,7192,6293,295,241,689,275,0,11,24,1518,214,590,23,1400,1383,18,141,412,160,319,7,305,697,6618,52,2310,209,1580,126038,11044,902,85,188,53,6,10,0,0,4,1,7,9,11,5,1,0,6,582,22,12,50,785,634,1,0,8,2,1,5,994,17,0,0,1,8500,208,0,14,1,68,0,4,1881,38,2,33,150,0,26,7,52,5,37,150,11,6,6,5,4,56,170,83,34,146,189,28,57,7,3,45,42,67,40,67,164,23,50,6,55,83,5,83,23,26,2,5,21,0,0,0,0,1,7,19,7,7,329,27,343,65,59,32,13,3,2,5,973,1491,35,22,1022,3,16,110,2520,2683,2,-317,1341,1376,-12,-315,"OAKLAND","MI",26,2
48367,2050,4223,1387,1214,147044,103562,3120,1510,4065,4159,-70,239,2,26055,3169,9691,219,20766,20653,330,2069,8193,2691,4732,120,4586,11835,113841,748,251,15,149,11189,1119,16203,719,1115,478,108,158,1,0,89,16,159,14,69,73,17,7,106,12467,286,177,243,9221,2951,59,9,93,25,22,59,10924,20,5,1,32,20975,426,0,66,10,862,1,69,17990,213,24,620,2638,1,486,82,655,82,525,2076,93,53,103,80,34,710,466,580,510,1320,2553,423,772,117,49,611,670,1120,584,913,582,339,489,75,884,1880,84,935,439,399,37,5,370,3,3,5,7,9,100,294,93,79,1976,380,2059,879,907,439,214,47,29,71,12678,10971,391,382,10686,55,105,2445,41039,43966,41,-868,8894,9285,-227,-844,"OAKLAND","MI",26,2
48370,786,1599,485,462,66742,46281,1561,1182,2422,1062,-3,64,2,12489,1501,4985,170,10092,10052,47,1219,3933,1682,2091,70,2439,6203,49568,242,81,2,14,5100,369,6388,415,929,200,42,70,0,0,32,7,64,5,39,52,9,3,46,4789,126,76,105,5352,1352,24,3,47,15,14,5,8259,6,3,0,14,11733,244,0,19,4,370,0,26,10848,158,15,204,1298,1,209,44,292,41,335,1346,45,28,48,39,16,340,169,422,276,616,1513,262,420,67,31,356,306,700,266,555,476,188,242,45,608,1256,51,520,312,265,23,2,126,1,1,3,5,6,61,157,65,42,1147,222,1179,585,482,239,135,28,17,36,9082,8876,241,228,7866,25,52,666,25396,26745,24,233,7529,7770,-169,248,"OAKLAND","MI",26,2
48371,10263,21954,7531,5702,682821,540343,11760,7908,14926,15657,-3,838,640,124604,12262,44394,861,85034,83645,1434,10661,43703,12999,20083,553,21868,60474,469917,4936,1834,147,654,40771,3349,75849,3457,5794,2279,582,789,4,3,478,88,842,320,686,229,85,35,571,68583,1474,907,1359,37014,16158,311,51,353,111,87,494,37596,592,16,6,164,73419,5400,0,262,49,3523,6,357,100553,1338,92,2301,10542,5,2737,361,3687,395,1540,8110,651,312,506,381,230,3592,6284,3355,1717,5773,9105,1764,3515,519,203,2678,3266,4393,2930,3424,7164,1233,2160,412,2953,7786,330,3888,1616,1486,143,197,2103,24,23,25,27,36,441,1187,356,286,7957,1189,8320,3287,4244,1920,923,214,135,321,40733,92339,2444,1207,29056,278,535,9858,151997,164225,192,-9855,84229,86673,-1775,-9763,"OAKLAND","MI",26,2
48374,5938,13658,5720,3114,683971,544235,14432,12885,27431,18855,-4,804,2530,115006,13537,51109,2784,121714,120836,377,6454,17828,5039,24440,270,23398,51817,565522,3346,641,90,180,65048,6253,56080,4062,10133,2651,291,645,3,1,195,54,488,1106,1419,623,92,25,371,37288,1126,642,1003,114186,13968,96,18,731,200,191,1718,117541,2162,49,3,147,88479,11068,0,65,35,10581,4,198,150066,3362,213,1631,11409,12,2405,391,3864,413,4418,19735,1493,763,512,497,531,6795,18208,4990,3853,6281,13525,2996,4483,753,376,3405,3181,5672,2630,6028,22068,2445,2483,639,6829,8199,710,5312,2533,3128,295,612,2463,45,43,38,57,84,782,1609,866,692,17610,3282,18376,8223,6176,2979,1611,327,194,672,100277,102683,3892,1114,93997,230,620,11980,367944,389370,260,5099,82948,86840,-4450,5312,"OAKLAND","MI",26,2
48375,10251,20185,6749,5336,732818,601224,14007,11176,16148,18511,0,1219,1894,116773,14148,46813,1256,101720,101087,661,11377,35551,12481,21467,497,21915,48634,544966,5061,1320,146,307,50638,4736,75970,3828,7861,2423,580,874,3,4,469,89,819,635,1233,373,98,36,585,66512,1705,1041,1568,63592,19246,301,52,388,150,127,497,66208,1213,28,6,182,83269,7450,0,168,46,4457,6,354,131577,1932,138,2513,12204,8,2421,375,2922,450,1921,13218,1041,506,563,476,383,5127,12211,4520,2173,6975,11392,2282,4248,649,280,3212,3649,5239,3217,4238,13432,1472,2240,555,4414,9194,451,4459,2224,2116,204,453,2652,36,34,32,39,55,584,1255,542,320,8548,1611,8918,4485,4914,2253,1180,272,167,453,65398,116153,3462,1225,57347,300,530,10789,216142,229752,234,-6092,102935,106397,-3008,-5954,"OAKLAND","MI",26,2
48376,164,168,53,55,18203,5058,305,253,870,257,0,7,27,1228,196,513,30,1447,1426,15,147,350,147,381,7,319,720,7773,53,2023,388,1622,160751,14384,1940,220,202,86,9,13,0,0,7,1,10,11,13,7,1,1,8,911,23,13,34,748,507,1,1,33,2,2,10,1348,22,0,0,2,10595,661,0,19,1,348,0,6,2724,140,2,32,147,0,35,8,99,7,86,191,13,7,8,6,4,67,205,81,65,170,338,48,86,10,5,70,64,118,61,191,439,69,97,8,92,171,8,147,34,36,3,4,27,0,0,0,1,1,11,88,10,31,973,55,1011,150,121,59,20,4,2,8,831,2508,56,51,974,4,22,810,4415,4992,3,-513,2316,2372,-21,-510,"OAKLAND","MI",26,2
48377,7368,12873,3395,4217,457989,337018,13024,12260,18880,9540,-45,649,630,68406,8535,23905,692,59913,59534,1039,11903,31219,15327,11145,432,12184,28977,340175,3023,615,100,469,30294,2842,57996,3001,8260,1328,410,565,3,1,318,56,500,208,443,199,58,25,364,45541,1104,712,927,32129,10930,218,43,247,85,70,455,35696,376,15,4,126,52811,4611,0,179,27,2288,4,255,74428,1038,78,2008,7424,4,1716,268,2574,288,997,7363,474,246,360,289,173,2884,4458,3772,1308,8977,7564,1365,2689,377,162,2113,2424,3542,2179,2520,5417,853,1445,303,2441,5256,256,2738,1219,1219,111,144,1659,36,35,18,21,31,322,730,295,187,6722,939,7013,2500,2955,1411,662,151,93,289,37579,53155,1690,896,30659,193,363,6629,118050,128010,132,-5299,45792,47481,-1820,-5221,"OAKLAND","MI",26,2
48380,3225,6927,2390,1883,323131,205208,7599,5331,22632,7982,-83,357,859,52624,5319,20401,699,49786,49404,253,4495,14827,5063,9820,270,9206,23868,211562,1808,429,33,104,21481,2029,31838,2160,4162,977,175,281,1,1,125,29,266,324,446,186,36,12,190,20300,525,315,463,24698,5950,76,13,340,65,58,465,31421,632,13,2,63,26229,6872,0,70,18,4551,2,115,53682,1615,67,853,4500,3,1169,167,2252,162,1552,5898,418,213,201,175,151,1975,6022,1996,1348,3686,5817,1076,1742,264,120,1433,1462,2457,1272,2709,9017,982,1180,217,2217,3556,208,2172,862,966,89,179,978,10,10,13,17,25,266,864,257,313,9858,1077,10261,2730,2426,1101,528,110,67,259,24276,42855,1364,884,20769,102,257,12266,118082,129264,92,-819,36957,38321,-1070,-752,"OAKLAND","MI",26,2
48381,6315,12378,3875,3655,425718,314111,8892,6768,17411,12947,-224,549,824,74950,7784,28012,709,57149,57144,793,9635,27430,9575,12200,366,13903,33470,296406,2361,720,53,385,27057,2327,49862,2500,4890,1371,338,489,2,3,272,49,491,302,658,192,54,21,333,39042,923,566,844,29734,10198,175,34,245,81,68,255,34244,574,15,3,107,44774,4772,0,177,36,2816,4,222,72207,1148,76,1709,6811,4,1707,246,2297,253,1222,7171,501,262,337,283,185,2830,6111,2745,1332,4512,7093,1298,2567,365,152,1984,2266,3127,2054,2537,6140,912,1700,288,2355,4841,250,2905,1117,1156,114,192,1509,15,14,17,21,29,319,816,291,206,6601,981,6910,2598,2948,1377,650,146,90,246,33189,65470,1884,864,27415,172,329,6595,122008,130350,127,-4687,58299,60183,-1465,-4611,"OAKLAND","MI",26,2
48382,9937,21427,7558,5839,790113,618973,16900,11988,29021,22737,-244,1251,2003,151689,14219,54861,1619,111388,111185,810,13443,37676,13845,25307,599,25462,75735,562800,4435,1456,150,356,53891,5758,80070,4527,9182,2681,558,857,4,2,412,91,881,644,1115,430,104,36,600,65901,1680,1000,1533,72214,19580,257,43,514,169,148,869,78197,1213,33,5,182,90125,9945,0,218,61,6048,6,350,143609,2458,158,2470,12216,9,3564,464,5353,473,2707,14505,1114,535,598,497,406,5324,12629,5136,2762,7187,13577,2671,4770,721,319,3703,4157,6026,3707,5221,14533,1842,3350,596,5146,9914,514,6008,2358,2464,232,429,2718,49,47,36,45,63,665,1527,632,451,13331,2109,13898,5508,5805,2639,1339,306,188,550,72438,119024,3628,1547,64508,308,979,11612,267100,286046,260,-5530,104519,108147,-3165,-5372,"OAKLAND","MI",26,2
48383,5659,11934,4040,3222,350754,277851,4902,4470,9956,8969,-213,440,305,64524,6194,21971,378,41604,41382,1017,6568,21063,6356,9692,344,10723,31089,236157,2336,845,58,496,20170,2105,41739,1848,3406,1171,311,411,2,2,258,45,444,101,366,116,44,19,298,36377,778,480,705,18317,8502,173,31,174,57,45,164,19734,176,9,3,90,37902,2129,0,181,30,1425,3,198,53091,586,47,1251,5398,3,1464,201,1841,208,694,4330,274,148,279,215,100,1921,2251,1937,862,2985,4765,911,1940,275,106,1459,1781,2254,1633,1675,2927,610,1316,212,1501,3939,172,2146,831,780,78,61,1128,10,9,13,14,19,227,602,187,136,4254,583,4446,1635,2216,1027,473,110,69,167,21460,47635,1320,642,16300,148,363,3499,75835,81406,99,-5625,43305,44626,-1116,-5578,"OAKLAND","MI",26,2
48386,8292,16288,5014,4763,489687,379957,10509,7065,14345,13059,-121,678,661,90415,8496,30074,441,56819,56595,983,10192,37571,12538,13636,458,15064,44736,332608,3067,1079,86,439,27594,2389,61203,2601,5023,1685,457,612,2,4,380,65,639,218,590,154,63,27,430,52010,1134,702,1071,22646,12641,254,46,211,79,61,237,25743,402,11,4,131,51024,3682,0,236,41,1836,5,294,74387,843,66,2255,7457,3,2171,278,2528,297,726,6332,432,228,400,309,156,2834,4283,2870,1134,5411,7170,1249,2792,384,146,2135,2594,3317,2394,2269,4902,810,1838,304,2023,5631,236,2964,1164,1052,106,149,1675,19,18,18,19,26,310,810,244,155,4916,746,5150,2187,3080,1443,620,151,95,222,28733,71905,1838,939,21131,212,519,5599,94505,102283,137,-8257,65573,67411,-1360,-8191,"OAKLAND","MI",26,2
48387,138,463,150,136,8641,11759,470,381,914,470,0,24,38,2818,371,1046,31,2240,2227,37,289,1033,350,569,13,617,1426,12063,100,5197,776,3094,209117,17756,1010,99,287,69,7,13,0,0,5,1,8,10,17,5,1,0,7,778,57,30,130,1071,988,1,1,7,2,2,14,1253,21,0,0,2,16128,199,0,18,1,50,0,7,2930,32,2,46,244,0,42,9,80,6,39,179,13,7,7,6,5,69,207,126,36,234,206,31,65,8,4,51,49,72,47,65,152,21,55,7,59,100,6,91,27,30,3,7,28,0,0,0,1,1,8,17,7,6,344,27,359,64,62,34,15,3,2,4,1210,1537,46,19,1274,4,18,216,2504,2858,3,-405,1358,1405,-4,-403,"OAKLAND","MI",26,2
48390,11277,20930,6030,6516,658547,516415,15235,10920,15738,14987,-27,1069,973,118581,11283,41461,741,79996,79936,1261,12087,36778,15647,20181,537,20458,56382,455837,3796,1308,118,588,38835,3476,89242,3672,7853,2028,629,801,2,6,512,87,801,219,719,200,82,37,560,69476,1423,916,1298,31028,14511,350,65,324,104,77,510,33072,391,14,6,185,65652,4970,0,219,50,2661,6,380,97649,1234,87,3058,9841,4,3342,390,4632,388,1060,7927,556,273,555,445,188,3861,4263,4019,1459,7777,9545,1634,3671,499,187,2864,3480,4479,3209,3030,6971,1078,2400,392,2598,7442,311,3505,1474,1347,137,141,2268,30,29,22,25,34,403,1136,313,247,8983,972,9392,2927,4105,1936,836,188,119,160,33471,97122,1942,1262,28100,282,717,7835,134230,145781,174,-11721,89195,91138,-1661,-11635,"OAKLAND","MI",26,2
48393,8188,15827,5387,4464,416674,357525,5580,3705,4923,8749,-18,508,291,59484,6000,21992,334,48369,47206,1689,5317,17244,5788,10019,321,10410,26942,279775,3128,1037,94,890,22286,1891,57643,1838,2729,1231,416,507,1,2,346,55,571,106,387,120,51,25,364,49184,1000,643,858,18495,9784,205,49,142,62,47,127,20009,174,9,4,114,46326,1711,0,255,35,1146,5,239,57460,515,52,1548,5254,3,1806,210,2124,265,517,5282,427,200,366,278,146,2450,2284,1838,815,2724,5659,980,2344,321,116,1689,2112,2697,1919,1641,2625,612,1403,239,1568,4741,191,2310,959,819,91,59,1340,16,15,15,15,20,244,656,192,99,2828,515,2970,1599,2512,1177,518,118,74,168,22556,56809,1288,654,17720,188,363,5973,75837,83610,108,-9085,51527,52815,-1024,-9033,"OAKLAND","MI",26,2
48442,9426,19247,6171,5526,499889,396312,7667,4793,8524,9911,-90,635,234,83841,8074,27301,327,55445,54278,1810,8812,40592,11405,12745,519,13020,41194,330225,3960,1400,93,825,25771,2096,74002,2386,3583,1559,507,597,2,5,444,68,661,74,584,128,61,30,432,58244,1013,660,932,17378,9856,300,57,189,71,50,67,19612,114,9,5,152,54083,2625,0,276,46,1412,5,321,69208,711,59,2257,7059,3,2485,293,3046,299,639,5441,334,181,430,343,113,2784,1605,2219,980,3982,7552,1127,3050,367,129,2278,2713,3279,2555,2054,3123,761,1989,262,1717,5308,219,2834,1059,915,97,34,1654,9,8,15,17,22,275,874,199,135,3892,624,4081,1936,2963,1476,537,132,84,79,23281,69221,1517,903,17044,221,616,4426,79212,85824,126,-11508,63781,65298,-960,-11449,"OAKLAND","MI",26,2
48462,6123,12881,4328,3508,381345,304633,6026,4164,8470,9788,-14,551,321,72952,6498,26298,399,44241,43960,691,6514,28218,7651,11086,388,13282,34870,255974,2584,953,57,297,20840,1687,44168,1954,3113,1250,349,445,2,2,280,52,505,86,394,103,49,20,341,39600,889,545,826,14228,9806,190,31,164,57,43,56,16423,150,7,3,96,39439,2283,0,110,28,1143,3,215,55743,541,45,1330,5683,2,1871,214,2534,222,561,4051,253,138,307,234,91,1978,2020,1989,832,3236,5222,929,2007,285,106,1597,1940,2561,1774,1679,2310,602,1309,218,1412,4441,169,2083,855,757,75,46,1100,6,6,13,14,17,227,640,173,121,3959,531,4157,1563,2304,1038,491,116,74,153,20977,57684,1399,784,15180,163,366,5177,73290,80156,107,-6936,53633,55032,-746,-6891,"OAKLAND","MI",26,2
